tf_minutes,require_bias,tp_r,sl_atr_buffer,trail_atr,spread_gate,min_score,n,wr,pf,exp,total_r
240,False,3.0,0.5,0.0,0.45,60,254,49.21259842519685,1.431920544783746,0.20957439949365286,53.231897471387825
240,False,3.0,0.5,0.0,0.45,70,111,54.95495495495496,1.9817387018271926,0.40622453211992904,45.090923065312126
240,False,3.0,0.5,0.0,0.2,0,437,44.62242562929062,1.1661720591089408,0.08645309841627583,37.78000400791254
240,False,3.0,0.5,0.0,0.2,60,254,49.21259842519685,1.431920544783746,0.20957439949365286,53.231897471387825
240,False,3.0,0.5,0.0,0.2,70,111,54.95495495495496,1.9817387018271926,0.40622453211992904,45.090923065312126
240,False,3.0,0.5,1.5,0.45,0,442,52.26244343891403,1.184886258399461,0.08171186607919621,36.116644807004725
240,False,3.0,0.5,1.5,0.45,60,257,55.6420233463035,1.4710946424509626,0.19199505344747778,49.34272873600179
240,False,3.0,0.5,1.5,0.45,70,112,59.82142857142857,2.0949458679821795,0.37036138380984296,41.48047498670241
240,False,3.0,0.5,1.5,0.2,0,442,52.26244343891403,1.184886258399461,0.08171186607919621,36.116644807004725
240,False,3.0,0.5,1.5,0.2,60,257,55.6420233463035,1.4710946424509626,0.19199505344747778,49.34272873600179
240,False,3.0,0.5,1.5,0.2,70,112,59.82142857142857,2.0949458679821795,0.37036138380984296,41.48047498670241
240,False,3.0,1.0,0.0,0.45,0,435,48.50574712643678,1.097231286130728,0.04188152992265441,18.21846551635467
240,False,3.0,1.0,0.0,0.45,60,244,52.459016393442624,1.3018716099764673,0.12150295308081784,29.64672055171955
240,False,3.0,1.0,0.0,0.45,70,103,58.252427184466015,1.8145028987614602,0.27990603910551076,28.83032202786761
240,False,3.0,1.0,0.0,0.2,0,435,48.50574712643678,1.097231286130728,0.04188152992265441,18.21846551635467
240,False,3.0,1.0,0.0,0.2,60,244,52.459016393442624,1.3018716099764673,0.12150295308081784,29.64672055171955
240,False,3.0,1.0,0.0,0.2,70,103,58.252427184466015,1.8145028987614602,0.27990603910551076,28.83032202786761
240,False,3.0,1.0,1.5,0.45,0,439,53.075170842824605,1.1211554654701015,0.048098124722123554,21.11507675301224
240,False,3.0,1.0,1.5,0.45,60,247,56.2753036437247,1.2912256476962205,0.10918558592951341,26.968839724589813
240,False,3.0,1.0,1.5,0.45,70,104,61.53846153846154,1.8638427148119692,0.27586558510764536,28.690020851195115
240,False,3.0,1.0,1.5,0.2,0,439,53.075170842824605,1.1211554654701015,0.048098124722123554,21.11507675301224
240,False,3.0,1.0,1.5,0.2,60,247,56.2753036437247,1.2912256476962205,0.10918558592951341,26.968839724589813
240,False,3.0,1.0,1.5,0.2,70,104,61.53846153846154,1.8638427148119692,0.27586558510764536,28.690020851195115
