retr_frac,sl_atr_buffer,tp_r,tp1_frac,breakeven_after_tp1,entry_expiry,min_score,n,wr,pf,exp,total_r
0.62,0.5,2.5,0.0,False,10,70,134,32.83582089552239,0.9257069916759804,-0.052548946906285865,-7.041558885442306
0.62,0.5,2.5,0.0,False,10,75,89,31.46067415730337,0.9067187606663641,-0.06727164302179903,-5.987176228940114
0.62,0.5,2.5,0.5,True,6,0,163,49.079754601226995,0.6250831418227255,-0.2123685112739775,-34.61606733765833
0.62,0.5,2.5,0.5,True,6,55,160,48.75,0.6245987384230325,-0.2140421848689571,-34.246749579033136
0.62,0.5,2.5,0.5,True,6,60,156,48.717948717948715,0.6168999961581331,-0.21833539916780678,-34.060322270177856
0.62,0.5,2.5,0.5,True,6,65,145,50.3448275862069,0.6586025513243678,-0.1876761081937451,-27.21303568809304
0.62,0.5,2.5,0.5,True,6,70,111,53.153153153153156,0.7491906417598966,-0.12842566278950868,-14.255248569635462
0.62,0.5,2.5,0.5,True,6,75,73,52.054794520547944,0.7129846864524546,-0.15284003815613748,-11.157322785398035
0.62,0.5,2.5,0.5,True,10,0,196,50.0,0.6352774559295935,-0.20295380733784152,-39.77894623821694
0.62,0.5,2.5,0.5,True,10,55,193,49.740932642487046,0.6349722872905589,-0.2041949662155012,-39.40962847959173
0.62,0.5,2.5,0.5,True,10,60,188,49.46808510638298,0.613129926031434,-0.217395195150733,-40.8702966883378
0.62,0.5,2.5,0.5,True,10,65,173,50.28901734104046,0.6259483765727366,-0.20592081626614506,-35.62430121404309
0.62,0.5,2.5,0.5,True,10,70,134,52.98507462686567,0.6925097435096287,-0.15851324970082412,-21.24077545991043
0.62,0.5,2.5,0.5,True,10,75,89,51.68539325842697,0.6513173094888195,-0.18682267476808864,-16.62721805435989
0.62,0.5,2.5,0.5,False,6,0,163,33.74233128834356,0.8067563320271282,-0.11234618865930576,-18.31242875146684
0.62,0.5,2.5,0.5,False,6,55,160,34.375,0.8185847652527729,-0.10589444370526024,-16.94311099284164
0.62,0.5,2.5,0.5,False,6,60,156,34.61538461538461,0.8213663263162074,-0.10420951079478435,-16.25668368398636
0.62,0.5,2.5,0.5,False,6,65,145,35.86206896551724,0.882876052340886,-0.06592447324038925,-9.55904861985644
0.62,0.5,2.5,0.5,False,6,70,111,39.63963963963964,1.059053197990227,0.030922572609736014,3.4324055596806975
0.62,0.5,2.5,0.5,False,6,75,73,38.35616438356164,1.0031362724556743,0.0017044158588970237,0.12442235769948273
0.62,0.5,2.5,0.5,False,10,0,196,32.6530612244898,0.771391558848727,-0.13098997602350013,-25.674035300606025
0.62,0.5,2.5,0.5,False,10,55,193,33.160621761658035,0.7809130518009595,-0.12593117897399392,-24.30471754198083
0.62,0.5,2.5,0.5,False,10,60,188,32.97872340425532,0.7672423078807158,-0.13439034973790892,-25.265385750726878
0.62,0.5,2.5,0.5,False,10,65,173,33.52601156069364,0.79891869128028,-0.11369388320454954,-19.66904179438707
0.62,0.5,2.5,0.5,False,10,70,134,36.56716417910448,0.9305429099154745,-0.036774950946162996,-4.9278434267858415
0.62,0.5,2.5,0.5,False,10,75,89,35.95505617977528,0.8930038059977037,-0.05865387648824666,-5.2201950074539525
0.62,0.5,3.0,0.0,False,6,0,166,28.313253012048197,0.7818946814540472,-0.1687471521115852,-28.012027250523143
0.62,0.5,3.0,0.0,False,6,55,164,28.65853658536585,0.7962725410609152,-0.156664473591747,-25.69297366904651
0.62,0.5,3.0,0.0,False,6,60,162,29.01234567901235,0.8107748864672837,-0.14467384203425185,-23.437162409548797
0.62,0.5,3.0,0.0,False,6,65,152,30.263157894736842,0.8595616570130369,-0.10480335225438396,-15.930109542666361
0.62,0.5,3.0,0.0,False,6,70,130,31.538461538461537,0.976784306640715,-0.016777906113145245,-2.181127794708882
0.62,0.5,3.0,0.0,False,6,75,89,32.58426966292135,1.0102783349514182,0.007278768507952507,0.6478103972077731
0.62,0.5,3.0,0.0,False,10,0,199,27.63819095477387,0.712890633043318,-0.22630386376924463,-45.03446889007968
0.62,0.5,3.0,0.0,False,10,55,197,27.918781725888326,0.7235886890914642,-0.21682951933301028,-42.71541530860303
0.62,0.5,3.0,0.0,False,10,60,194,28.350515463917525,0.7409811740619393,-0.20148513866525358,-39.088116901059195
0.62,0.5,3.0,0.0,False,10,65,182,29.120879120879124,0.7607760414678622,-0.18308939498451288,-33.32226988718134
0.62,0.5,3.0,0.0,False,10,70,154,29.87012987012987,0.8398651352600857,-0.11987227016263202,-18.46032960504533
0.62,0.5,3.0,0.0,False,10,75,105,32.38095238095238,0.911030284673421,-0.06391944188929817,-6.7115413983763075
0.62,0.5,3.0,0.5,True,6,0,166,48.19277108433735,0.5754344385822748,-0.24538316019669,-40.733604592650536
0.62,0.5,3.0,0.5,True,6,55,164,47.5609756097561,0.5677879736278448,-0.25284890592464326,-41.4672205716415
0.62,0.5,3.0,0.5,True,6,60,162,48.148148148148145,0.5814594079996466,-0.24204573649471472,-39.211409312143786
0.62,0.5,3.0,0.5,True,6,65,152,48.68421052631579,0.5927597470254409,-0.23225314035656122,-35.302477334197306
0.62,0.5,3.0,0.5,True,6,70,130,51.53846153846153,0.6738582393168634,-0.17428629765741652,-22.65721869546415
0.62,0.5,3.0,0.5,True,6,75,89,52.80898876404494,0.647125499720164,-0.18492525912028906,-16.458348061705728
0.62,0.5,3.0,0.5,True,10,0,199,49.246231155778894,0.5858260159541219,-0.23451443829426324,-46.66837322055839
0.62,0.5,3.0,0.5,True,10,55,197,48.73096446700508,0.5793152971994224,-0.24061923451547892,-47.40198919954935
0.62,0.5,3.0,0.5,True,10,60,194,48.96907216494845,0.5877521758841798,-0.23464630788816365,-45.52138373030375
0.62,0.5,3.0,0.5,True,10,65,182,49.45054945054945,0.5857246314332684,-0.23271240442506502,-42.35365760536183
0.62,0.5,3.0,0.5,True,10,70,154,51.298701298701296,0.6291205495535264,-0.19932150409757998,-30.695511631027316
0.62,0.5,3.0,0.5,True,10,75,105,53.333333333333336,0.6294652810144096,-0.19182496794525303,-20.141621634251567
0.62,0.5,3.0,0.5,False,6,0,166,31.32530120481928,0.7481480979240166,-0.14971154496426545,-24.852116464068065
0.62,0.5,3.0,0.5,False,6,55,164,31.70731707317073,0.7501732217472832,-0.14991300270157937,-24.585732443059015
0.62,0.5,3.0,0.5,False,6,60,162,32.098765432098766,0.7677723461782063,-0.13783901965161305,-22.329921183561314
0.62,0.5,3.0,0.5,False,6,65,152,33.55263157894737,0.8095044018348012,-0.11132229740536073,-16.92098920561483
0.62,0.5,3.0,0.5,False,6,70,130,35.38461538461539,0.9343635183252204,-0.03605230747558103,-4.686799971825534
0.62,0.5,3.0,0.5,False,6,75,89,37.07865168539326,0.9799966921108703,-0.010763426860388817,-0.9579449905746047
0.62,0.5,3.0,0.5,False,10,0,199,30.15075376884422,0.713645274178734,-0.16757796153784413,-33.34801434603098
0.62,0.5,3.0,0.5,False,10,55,197,30.456852791878177,0.7152814104918616,-0.167927057487421,-33.08163032502194
0.62,0.5,3.0,0.5,False,10,60,194,30.927835051546392,0.7309651308635343,-0.1576733157232054,-30.588623250301847
0.62,0.5,3.0,0.5,False,10,65,182,31.868131868131865,0.7535580344424205,-0.14242251167780184,-25.920897125359936
0.62,0.5,3.0,0.5,False,10,70,154,33.116883116883116,0.8376002549127177,-0.0899338636596122,-13.849815003580279
0.62,0.5,3.0,0.5,False,10,75,105,36.19047619047619,0.9237014244151083,-0.040628006279162056,-4.265940659312016
0.62,0.8,2.0,0.0,False,6,0,119,36.134453781512605,0.9581433067452843,-0.027241714592051693,-3.2417640364541516
0.62,0.8,2.0,0.0,False,6,55,116,37.06896551724138,1.0011683554732635,0.0007465464741667798,0.08659939100334646
0.62,0.8,2.0,0.0,False,6,60,114,36.84210526315789,0.9891556446785233,-0.006948057409626833,-0.792078544697459
0.62,0.8,2.0,0.0,False,6,65,104,36.53846153846153,0.9946951711324172,-0.00338807019616487,-0.3523593004011465
0.62,0.8,2.0,0.0,False,6,70,80,38.75,1.1312583643833976,0.08013532414858053,6.410825931886443
0.62,0.8,2.0,0.0,False,6,75,49,34.69387755102041,0.894403695328428,-0.0675185492176796,-3.3084089116663
0.62,0.8,2.0,0.0,False,10,0,145,35.86206896551724,0.870439457954229,-0.0857008637377571,-12.426625241974778
0.62,0.8,2.0,0.0,False,10,55,142,36.61971830985916,0.9017310247004713,-0.06407226629941741,-9.098261814517272
0.62,0.8,2.0,0.0,False,10,60,140,36.42857142857142,0.8909685633755479,-0.07126385535870056,-9.976939750218078
0.62,0.8,2.0,0.0,False,10,65,126,35.714285714285715,0.8618457026157935,-0.09065939945013818,-11.42308433071741
0.62,0.8,2.0,0.0,False,10,70,98,38.775510204081634,0.9957321648856707,-0.002643514359217466,-0.2590644072033117
0.62,0.8,2.0,0.0,False,10,75,63,33.33333333333333,0.7151260130836029,-0.19015716736575755,-11.979901544042725
0.62,0.8,2.0,0.5,True,6,0,119,47.89915966386555,0.7208180527046032,-0.1541522300434677,-18.344115375172656
0.62,0.8,2.0,0.5,True,6,55,116,48.275862068965516,0.7395925707273235,-0.14251963753066454,-16.532277953557088
0.62,0.8,2.0,0.5,True,6,60,114,48.24561403508772,0.7290174656909594,-0.14834171832682364,-16.910955889257895
0.62,0.8,2.0,0.5,True,6,65,104,48.07692307692308,0.7224355147314774,-0.15190005140001236,-15.797605345601287
0.62,0.8,2.0,0.5,True,6,70,80,50.0,0.7873446290450097,-0.11349160275102214,-9.079328220081772
0.62,0.8,2.0,0.5,True,6,75,49,44.89795918367347,0.694817161080441,-0.1782598959972365,-8.734734903864588
0.62,0.8,2.0,0.5,True,10,0,145,48.275862068965516,0.694440535218984,-0.16830607686503232,-24.40438114542969
0.62,0.8,2.0,0.5,True,10,55,142,48.59154929577465,0.7090366768274646,-0.15910242059024032,-22.592543723814124
0.62,0.8,2.0,0.5,True,10,60,140,48.57142857142857,0.6999863996427402,-0.16408015471082088,-22.971221659514924
0.62,0.8,2.0,0.5,True,10,65,126,48.41269841269841,0.6712975536599769,-0.17967213803619062,-22.638689392560018
0.62,0.8,2.0,0.5,True,10,70,98,50.0,0.7224452005545078,-0.14859258416079735,-14.56207324775814
0.62,0.8,2.0,0.5,True,10,75,63,44.44444444444444,0.6075771451794323,-0.23195073187126783,-14.612896107889874
0.62,0.8,2.0,0.5,False,6,0,119,39.49579831932773,0.8800060803078841,-0.06711113750928627,-7.986225363605066
0.62,0.8,2.0,0.5,False,6,55,116,40.51724137931034,0.9116736224805861,-0.04891713743094391,-5.674387941989494
0.62,0.8,2.0,0.5,False,6,60,114,40.35087719298245,0.9041679719826038,-0.05309706910254652,-6.053065877690303
0.62,0.8,2.0,0.5,False,6,65,104,40.38461538461539,0.905245178801208,-0.052458279247315456,-5.455661041720807
0.62,0.8,2.0,0.5,False,6,70,80,43.75,1.008781983717393,0.004726734800722954,0.3781387840578363
0.62,0.8,2.0,0.5,False,6,75,49,40.816326530612244,0.7927385402189912,-0.12171443843878862,-5.964007483500643
0.62,0.8,2.0,0.5,False,10,0,145,39.310344827586206,0.8310283946121696,-0.09433873284448331,-13.67911626245008
0.62,0.8,2.0,0.5,False,10,55,142,40.140845070422536,0.8554577231646903,-0.08005125944249651,-11.367278840834505
0.62,0.8,2.0,0.5,False,10,60,140,40.0,0.8485626733853369,-0.08389969126096648,-11.745956776535309
0.62,0.8,2.0,0.5,False,10,65,126,39.682539682539684,0.8290262113464072,-0.09467754140688509,-11.92937021726752
0.62,0.8,2.0,0.5,False,10,70,98,43.87755102040816,0.9293483882076531,-0.03813501400210725,-3.7372313722065105
0.62,0.8,2.0,0.5,False,10,75,63,39.682539682539684,0.6812080202043668,-0.18961780830121597,-11.945921922976606
0.62,0.8,2.5,0.0,False,6,0,164,29.878048780487802,0.7304358722172669,-0.19862595282009934,-32.57465626249629
0.62,0.8,2.5,0.0,False,6,55,161,30.434782608695656,0.7513672406810231,-0.18141786631352272,-29.20827647647716
0.62,0.8,2.5,0.0,False,6,60,159,30.81761006289308,0.7661848523785271,-0.16941107352639498,-26.9363606906968
0.62,0.8,2.5,0.0,False,6,65,144,32.63888888888889,0.8445110091229677,-0.10852890744473141,-15.628162672041324
0.62,0.8,2.5,0.0,False,6,70,111,35.13513513513514,1.0112854111092107,0.007365847159072908,0.8176090346570928
0.62,0.8,2.5,0.0,False,6,75,75,34.66666666666667,1.052950708861492,0.03462384976273149,2.5967887322048617
0.62,0.8,2.5,0.0,False,10,0,197,29.949238578680205,0.6793364013108929,-0.2378534912131428,-46.85713776898913
0.62,0.8,2.5,0.0,False,10,55,194,30.412371134020617,0.6953557202329163,-0.22417916486067008,-43.490757982969996
0.62,0.8,2.5,0.0,False,10,60,191,30.89005235602094,0.7124068826413295,-0.20981087509975585,-40.07387714405337
0.62,0.8,2.5,0.0,False,10,65,174,31.60919540229885,0.7454107075454423,-0.18238103128966054,-31.734299444400936
0.62,0.8,2.5,0.0,False,10,70,135,34.074074074074076,0.867536020928329,-0.08930249896311435,-12.055837360020437
0.62,0.8,2.5,0.0,False,10,75,91,34.065934065934066,0.9211595456015887,-0.05278920772390016,-4.803817902874915
0.62,0.8,2.5,0.5,True,6,0,164,43.90243902439025,0.5588559028462405,-0.2688242115463062,-44.08717069359422
0.62,0.8,2.5,0.5,True,6,55,161,43.47826086956522,0.5572332271161575,-0.27183975734819177,-43.766200933058876
0.62,0.8,2.5,0.5,True,6,60,159,44.0251572327044,0.5703420530271388,-0.26097034683822967,-41.49428514727852
0.62,0.8,2.5,0.5,True,6,65,144,45.83333333333333,0.620529246483782,-0.22179000825640877,-31.937761188922863
0.62,0.8,2.5,0.5,True,6,70,111,48.64864864864865,0.7105282980969476,-0.15780286071890717,-17.516117539798696
0.62,0.8,2.5,0.5,True,6,75,75,48.0,0.7178401109547086,-0.1571029465750504,-11.782720993128779
0.62,0.8,2.5,0.5,True,10,0,197,44.16243654822335,0.5462725442388247,-0.27586058071231945,-54.34453440032693
0.62,0.8,2.5,0.5,True,10,55,194,43.81443298969072,0.5448053720721764,-0.278471982679338,-54.02356463979157
0.62,0.8,2.5,0.5,True,10,60,191,43.97905759162304,0.5520378381505925,-0.2730233838646193,-52.147466318142286
0.62,0.8,2.5,0.5,True,10,65,174,44.827586206896555,0.5671603944335276,-0.25870833918027,-45.01525101736697
0.62,0.8,2.5,0.5,True,10,70,135,48.148148148148145,0.6434465125278055,-0.1974809107490274,-26.6599229511187
0.62,0.8,2.5,0.5,True,10,75,91,47.25274725274725,0.6429693289985197,-0.2022853292402943,-18.40796496086678
0.62,0.8,3.0,0.5,True,6,0,164,43.90243902439025,0.5424910812504242,-0.2787965999132256,-45.72264238576899
0.62,0.8,3.0,0.5,True,6,55,162,43.20987654320987,0.534784245191636,-0.2869929019934036,-46.49285012293139
0.62,0.8,3.0,0.5,True,6,60,160,43.75,0.5469362949963068,-0.27670238718146406,-44.27238194903425
0.62,0.8,3.0,0.5,True,6,65,150,44.666666666666664,0.5816619306547084,-0.2505736567265118,-37.586048508976766
0.62,0.8,3.0,0.5,True,6,70,128,46.875,0.6494475670364716,-0.20006824928350964,-25.608735908289233
0.62,0.8,3.0,0.5,True,6,75,85,49.411764705882355,0.7152593615429271,-0.15479878751962775,-13.157896939168358
0.62,0.8,3.0,0.5,True,10,0,197,44.16243654822335,0.5259724806951694,-0.28820276377077053,-56.7759444628418
0.62,0.8,3.0,0.5,True,10,55,195,43.58974358974359,0.5195419463121542,-0.2951084728205343,-57.546152200004194
0.62,0.8,3.0,0.5,True,10,60,192,43.75,0.5259884730697622,-0.29021615359499014,-55.72150149023811
0.62,0.8,3.0,0.5,True,10,65,180,44.44444444444444,0.5429674195145882,-0.2755416635651814,-49.59749944173265
0.62,0.8,3.0,0.5,True,10,70,152,46.71052631578947,0.6022383480709761,-0.22838651583653485,-34.714750407153296
0.62,0.8,3.0,0.5,True,10,75,101,49.504950495049506,0.6715697887633117,-0.1786114631818209,-18.03975778136391
0.62,0.8,3.0,0.5,False,6,0,164,32.31707317073171,0.6655284258309062,-0.20729909765680685,-33.99705201571632
0.62,0.8,3.0,0.5,False,6,55,162,32.71604938271605,0.6670364312788286,-0.20843987501776984,-33.767259752878715
0.62,0.8,3.0,0.5,False,6,60,160,33.125,0.6819681409961245,-0.1971674473686348,-31.54679157898157
0.62,0.8,3.0,0.5,False,6,65,150,35.333333333333336,0.7433127563021995,-0.15573638759282724,-23.360458138924084
0.62,0.8,3.0,0.5,False,6,70,128,36.71875,0.837031707903186,-0.09443092197212469,-12.08715801243196
0.62,0.8,3.0,0.5,False,6,75,85,41.17647058823529,0.9931482170916339,-0.003772049578715127,-0.3206242141907858
0.62,0.8,3.0,0.5,False,10,0,197,32.48730964467005,0.6331530061445659,-0.22687428085328687,-44.69423332809751
0.62,0.8,3.0,0.5,False,10,55,195,32.82051282051282,0.6343494641276957,-0.22802277469364055,-44.464441065259905
0.62,0.8,3.0,0.5,False,10,60,192,33.33333333333333,0.6467734428225484,-0.21941945962902823,-42.12853624877342
0.62,0.8,3.0,0.5,False,10,65,180,35.0,0.6860962541084727,-0.19169185666815533,-34.50453420026796
0.62,0.8,3.0,0.5,False,10,70,152,36.18421052631579,0.7706673340410428,-0.13372235289397366,-20.325797639883998
0.62,0.8,3.0,0.5,False,10,75,101,41.584158415841586,0.9317813338850791,-0.037539842907357276,-3.791524133643085
0.62,0.8,2.5,0.5,False,6,0,164,32.926829268292686,0.6757280701229424,-0.20078658755762988,-32.9290003594513
0.62,0.8,2.5,0.5,False,6,55,161,33.54037267080746,0.6846340597777335,-0.19632317142183817,-31.608030598915946
0.62,0.8,2.5,0.5,False,6,60,159,33.9622641509434,0.700513159552723,-0.18450386674928046,-29.336114813135595
0.62,0.8,2.5,0.5,False,6,65,144,36.11111111111111,0.7734715795797393,-0.13422646558952328,-19.328611044891353
0.62,0.8,2.5,0.5,False,6,70,111,39.63963963963964,0.9209397899236638,-0.04369009650735035,-4.849600712315889
0.62,0.8,2.5,0.5,False,6,75,75,40.0,0.9296707807366502,-0.039604363469299034,-2.9703272601974273
0.62,0.8,2.5,0.5,False,10,0,197,32.99492385786802,0.6461199887096113,-0.2186814380786415,-43.080243301492374
0.62,0.8,2.5,0.5,False,10,55,194,33.50515463917525,0.653207964613828,-0.21525398732452075,-41.759273540957025
0.62,0.8,2.5,0.5,False,10,60,191,34.031413612565444,0.666420341706282,-0.20613571263134728,-39.37192111258733
0.62,0.8,2.5,0.5,False,10,65,174,35.05747126436782,0.6983988446067081,-0.18269382759726116,-31.78872600192344
0.62,0.8,2.5,0.5,False,10,70,135,38.51851851851852,0.8236278352783122,-0.09908171297943606,-13.376031252223868
0.62,0.8,2.5,0.5,False,10,75,91,39.56043956043956,0.8381125403941763,-0.09268802533178214,-8.434610305192175
0.62,0.8,3.0,0.0,False,6,0,164,28.65853658536585,0.7155763678120985,-0.21165097301845323,-34.71075957502633
0.62,0.8,3.0,0.0,False,6,55,162,29.01234567901235,0.7291704737845407,-0.20021948942410459,-32.43555728670494
0.62,0.8,3.0,0.0,False,6,60,160,29.375,0.7429449739215145,-0.18884430695504878,-30.215089112807807
0.62,0.8,3.0,0.0,False,6,65,150,31.333333333333336,0.8217886736435723,-0.12625201573456907,-18.93780236018536
0.62,0.8,3.0,0.0,False,6,70,128,32.03125,0.9255627635452491,-0.05141900552280138,-6.581632706918577
0.62,0.8,3.0,0.0,False,6,75,85,35.294117647058826,1.1239564502861454,0.07978593769140796,6.7818047037696765
0.62,0.8,3.0,0.0,False,10,0,197,28.934010152284262,0.6600308018751515,-0.2542391767624334,-50.085117822199386
0.62,0.8,3.0,0.0,False,10,55,195,29.230769230769234,0.6703840000593568,-0.2451790540198872,-47.809915533878005
0.62,0.8,3.0,0.0,False,10,60,192,29.6875,0.686307931700886,-0.23148167868148217,-44.44448230684458
0.62,0.8,3.0,0.0,False,10,65,180,31.11111111111111,0.7329729010628306,-0.19173128111596047,-34.511630600872884
0.62,0.8,3.0,0.0,False,10,70,152,31.57894736842105,0.8231113937512123,-0.1244558433496064,-18.917288189140173
0.62,0.8,3.0,0.0,False,10,75,101,35.64356435643564,1.020058648485103,0.01301192015886852,1.3142039360457205
0.62,1.1,2.0,0.5,True,6,0,132,45.45454545454545,0.6923702735726548,-0.17316986256490263,-22.858421858567148
0.62,1.1,2.0,0.5,True,6,55,129,45.73643410852713,0.7076229033582438,-0.16343912167593394,-21.08364669619548
0.62,1.1,2.0,0.5,True,6,60,126,46.03174603174603,0.7092581019774598,-0.16124832470221576,-20.317288912479185
0.62,1.1,2.0,0.5,True,6,65,115,46.08695652173913,0.7310546669294279,-0.14775264754459916,-16.9915544676289
0.62,1.1,2.0,0.5,True,6,70,86,47.674418604651166,0.7657766784357167,-0.12432423716847571,-10.691884396488911
0.62,1.1,2.0,0.5,True,6,75,49,44.89795918367347,0.7152104041561694,-0.15811858665640044,-7.747810746163621
0.62,1.1,2.0,0.5,True,10,0,162,46.2962962962963,0.6867228059577678,-0.17517687015184377,-28.378652964598693
0.62,1.1,2.0,0.5,True,10,55,158,46.20253164556962,0.6943807957279658,-0.17097761658329577,-27.014463420160734
0.62,1.1,2.0,0.5,True,10,60,155,46.45161290322581,0.6953642330585476,-0.16934261700931902,-26.24810563644445
0.62,1.1,2.0,0.5,True,10,65,139,46.76258992805755,0.7148447106728819,-0.15619222419169249,-21.710719162645255
0.62,1.1,2.0,0.5,True,10,70,106,49.056603773584904,0.754460675316007,-0.1282103535397897,-13.590297475217708
0.62,1.1,2.0,0.5,True,10,75,64,43.75,0.6295788380343541,-0.21326403085452678,-13.648897974689714
0.62,1.1,2.0,0.5,False,6,0,132,38.63636363636363,0.812891375692068,-0.10627392385191853,-14.028157948453245
0.62,1.1,2.0,0.5,False,6,55,129,39.53488372093023,0.8383271623711217,-0.09111149446574858,-11.753382786081566
0.62,1.1,2.0,0.5,False,6,60,126,39.682539682539684,0.8440854824544727,-0.08719861112988316,-10.987025002365277
0.62,1.1,2.0,0.5,False,6,65,115,40.0,0.8642543401584477,-0.07522189010649671,-8.650517362247122
0.62,1.1,2.0,0.5,False,6,70,86,41.86046511627907,0.949349016401518,-0.027103033426722895,-2.330860874698169
0.62,1.1,2.0,0.5,False,6,75,49,40.816326530612244,0.814685681372725,-0.10339326672280726,-5.0662700694175555
0.62,1.1,2.0,0.5,False,10,0,162,40.123456790123456,0.7945033194766921,-0.1158096750638771,-18.76116736034809
0.62,1.1,2.0,0.5,False,10,55,158,40.50632911392405,0.8040520161636695,-0.11040294508440618,-17.443665323336177
0.62,1.1,2.0,0.5,False,10,60,155,40.64516129032258,0.8078465639110038,-0.10759553251367668,-16.677307539619886
0.62,1.1,2.0,0.5,False,10,65,139,41.007194244604314,0.8288823867805226,-0.09445430122699867,-13.129147870552815
0.62,1.1,2.0,0.5,False,10,70,106,43.39622641509434,0.910532778162113,-0.047063582704870856,-4.988739766716311
0.62,1.1,2.0,0.5,False,10,75,64,40.625,0.7124978811521269,-0.16612402684641298,-10.63193771817043
0.62,1.1,2.0,0.0,False,6,0,132,35.60606060606061,0.8881032202996998,-0.07186316897614702,-9.485938304851405
0.62,1.1,2.0,0.0,False,6,55,129,36.434108527131784,0.923954648570916,-0.04803507339767213,-6.196524468299705
0.62,1.1,2.0,0.0,False,6,60,126,36.507936507936506,0.9251754507650959,-0.047064814957011224,-5.930166684583414
0.62,1.1,2.0,0.0,False,6,65,115,36.52173913043478,0.9552915587647824,-0.0277986273388741,-3.1968421439705215
0.62,1.1,2.0,0.0,False,6,70,86,38.372093023255815,1.0543191318734733,0.03257672897699928,2.801598692021938
0.62,1.1,2.0,0.0,False,6,75,49,34.69387755102041,0.8964118307328997,-0.06304546098125682,-3.0892275880815845
0.62,1.1,2.0,0.0,False,10,0,162,37.03703703703704,0.8480563610372629,-0.09661168189130201,-15.651092466390926
0.62,1.1,2.0,0.0,False,10,55,158,37.34177215189873,0.8661208907452107,-0.08449338854661113,-13.34995539036456
0.62,1.1,2.0,0.0,False,10,60,155,37.41935483870968,0.865790250760569,-0.08441030713966627,-13.083597606648272
0.62,1.1,2.0,0.0,False,10,65,139,37.410071942446045,0.891708389323006,-0.06732209930375474,-9.357771803221908
0.62,1.1,2.0,0.0,False,10,70,106,39.62264150943396,0.9677581013953034,-0.019231880669263204,-2.0385793509418995
0.62,1.1,2.0,0.0,False,10,75,64,34.375,0.7551782824579455,-0.1543923202569617,-9.881108496445549
0.62,1.1,2.5,0.0,False,6,0,162,30.864197530864196,0.6793493642528666,-0.22400070930365185,-36.2881149071916
0.62,1.1,2.5,0.0,False,6,55,159,31.446540880503143,0.699905523951066,-0.20732273617442948,-32.96431505173429
0.62,1.1,2.5,0.0,False,6,60,157,31.84713375796178,0.7082067444065124,-0.20176276219347267,-31.67675366437521
0.62,1.1,2.5,0.0,False,6,65,143,32.86713286713287,0.7653908353957803,-0.1576470709140937,-22.543531140715398
0.62,1.1,2.5,0.0,False,6,70,110,35.45454545454545,0.9174427981747341,-0.051289253052067156,-5.641817835727387
0.62,1.1,2.5,0.0,False,6,75,71,35.2112676056338,1.032654400225859,0.019837398777908806,1.4084553132315252
0.62,1.1,2.5,0.0,False,10,0,195,32.82051282051282,0.6965677376153995,-0.20796990872769225,-40.55413220189999
0.62,1.1,2.5,0.0,False,10,55,192,33.33333333333333,0.7143326054581106,-0.19390798097105563,-37.23033234644268
0.62,1.1,2.5,0.0,False,10,60,189,33.33333333333333,0.713801532265687,-0.19540236888681983,-36.93104771960895
0.62,1.1,2.5,0.0,False,10,65,173,33.52601156069364,0.7390363570258837,-0.17584588729337677,-30.42133850175418
0.62,1.1,2.5,0.0,False,10,70,134,35.82089552238806,0.835285545220772,-0.10375904790388628,-13.903712419120762
0.62,1.1,2.5,0.0,False,10,75,88,36.36363636363637,0.9550225871873922,-0.027451373295809326,-2.415720850031221
0.62,1.1,2.5,0.5,True,6,0,162,41.9753086419753,0.5598525784198773,-0.26683358433717397,-43.22704066262219
0.62,1.1,2.5,0.5,True,6,55,159,41.509433962264154,0.5578729551874623,-0.2700827249929184,-42.943153273874024
0.62,1.1,2.5,0.5,True,6,60,157,42.038216560509554,0.5653676167081624,-0.2653222413153818,-41.65559188651494
0.62,1.1,2.5,0.5,True,6,65,143,44.05594405594406,0.6194093118200301,-0.22189184898546216,-31.730534404921087
0.62,1.1,2.5,0.5,True,6,70,110,46.36363636363636,0.7041692625697886,-0.1612443362986666,-17.736876992853325
0.62,1.1,2.5,0.5,True,6,75,71,45.07042253521127,0.7100822532390214,-0.16052089176851167,-11.396983315564329
0.62,1.1,2.5,0.5,True,10,0,195,43.07692307692308,0.5849988219675875,-0.2484494531212389,-48.447643358641585
0.62,1.1,2.5,0.5,True,10,55,192,42.70833333333333,0.5835715771819844,-0.2508528956765282,-48.163755969893415
0.62,1.1,2.5,0.5,True,10,60,189,42.857142857142854,0.5865513261398233,-0.2501946042352807,-47.28678020046806
0.62,1.1,2.5,0.5,True,10,65,173,43.93063583815029,0.6111888930694457,-0.2290270138994541,-39.62167340460556
0.62,1.1,2.5,0.5,True,10,70,134,46.26865671641791,0.6684997522856628,-0.18326124337322128,-24.55700661201165
0.62,1.1,2.5,0.5,True,10,75,88,46.590909090909086,0.7117436553202865,-0.15702789062050243,-13.818454374604213
0.62,1.1,2.5,0.5,False,6,0,162,33.95061728395062,0.6400723733245536,-0.22045057640529342,-35.71299337765753
0.62,1.1,2.5,0.5,False,6,55,159,34.59119496855346,0.648463130460269,-0.21653525779188282,-34.42910598890937
0.62,1.1,2.5,0.5,False,6,60,157,35.03184713375796,0.6571017773316482,-0.21109264077420561,-33.14154460155028
0.62,1.1,2.5,0.5,False,6,65,143,36.36363636363637,0.7177568246887428,-0.16615259310820943,-23.759820814473947
